DATA;OPEN;HIGH;LOW;CLOSE;Pontos;Tot_Pontos;TARGET;SD_Close_5_N;SD_Close_8_N;SD_Close_10_N;SD_Close_13_N;SD_Close_15;SD_Close_20_N;Range_High_N;Range_Low_N;CRTDR_N;COUNT_HiLo_N;CTDRSUMLAST10_N;HIGHtoCLOSESUMLAST10_N;LOWtoCLOSESUMLAST10_N
12/08/2009;55761;56696;55714;56588;500;460;1;0.125467781;0.069389049;0.156498641;0.203667286;0.183017024;0.331158915;0.019794551;0.750079054;0.890020367;0.166666667;0.690996663;0.208064156;0.602965148
13/08/2009;56588;57367;56533;57048;-410;-410;0;0.129278715;0.093546604;0.126377327;0.214716954;0.193965248;0.311454935;0.057995794;0.853922821;0.617505995;0.333333333;0.701554503;0.185642137;0.62296536
14/08/2009;57048;57190;55979;56638;-1418;-1418;0;0.126565502;0.091432204;0.067342842;0.202756733;0.190908272;0.272160498;0.101082833;0.811724819;0.544178365;0.166666667;0.673004649;0.209385638;0.616849654
17/08/2009;56636;56636;54881;55218;500;530;1;0.202377116;0.13776606;0.101398895;0.145017148;0.17969548;0.243813497;0.266343311;0.901243703;0.192022792;0.333333333;0.566801876;0.299148086;0.68580523
18/08/2009;55219;55891;55216;55749;408;408;0;0.202972827;0.137964009;0.1070439;0.106152942;0.161552423;0.213335316;0.026417852;0.845294521;0.78962963;0.166666667;0.63921471;0.264658322;0.668408113
19/08/2009;55748;56212;54918;56156;500;658;1;0.195616895;0.138145066;0.106402847;0.06761036;0.104506701;0.171086341;0.010342799;0.64326966;0.956723338;0.333333333;0.659600767;0.254144559;0.647943483
20/08/2009;56173;56897;56143;56831;500;893;1;0.176804027;0.138182023;0.108277167;0.074797746;0.075739171;0.167389267;0.012044946;0.804107094;0.912466844;0.5;0.760660504;0.184105814;0.626085146
21/08/2009;56836;57782;56836;57729;500;44;1;0.272165625;0.179943183;0.151665827;0.112237758;0.076641804;0.184864165;0.009521998;0.749693002;0.94397463;0.666666667;0.808161345;0.165170577;0.603034254
24/08/2009;57731;58634;57698;57775;500;-357;1;0.252787469;0.21461359;0.182141079;0.141561347;0.10290497;0.196559615;0.154205351;0.978434162;0.082264957;0.833333333;0.662060039;0.225633794;0.649077029
25/08/2009;57778;58311;57401;57421;341;341;0;0.185557652;0.223860621;0.179538633;0.143142906;0.111624288;0.190010616;0.160755371;0.99436395;0.021978022;0.166666667;0.640939374;0.211723868;0.662579075
26/08/2009;57425;57791;57106;57766;-65;-65;0;0.101226509;0.244424922;0.19701165;0.1588697;0.128948391;0.155447683;0.004488631;0.81512116;0.96350365;0.166666667;0.652637744;0.205722487;0.680013757
27/08/2009;57769;57878;56845;57704;-3;-3;0;0.024513623;0.186654519;0.208652196;0.171050414;0.130160356;0.134545824;0.031274442;0.759118852;0.831558567;0.166666667;0.68671442;0.195245166;0.654601341
28/08/2009;57704;58136;57344;57701;-1209;-1209;0;0.023958439;0.126112476;0.216414317;0.163451065;0.136909157;0.11335487;0.078190169;0.899884702;0.450757576;0.333333333;0.671842046;0.186269057;0.678232795
31/08/2009;57698;57698;56170;56489;500;-674;1;0.140459425;0.099376496;0.159469303;0.164570823;0.138475927;0.108856169;0.221977344;0.908621849;0.208769634;0.5;0.674508104;0.168873363;0.680210523
01/09/2009;56489;57002;55764;55815;-427;-427;0;0.247474086;0.168203803;0.155716761;0.179911824;0.137103608;0.112409909;0.220569788;0.985214541;0.041195477;0.666666667;0.55535911;0.244999454;0.717716397
02/09/2009;55813;55948;55386;55386;318;318;0;0.298479408;0.233758424;0.195435122;0.204464902;0.159764279;0.127955523;0.105240414;1;0;0.833333333;0.403050958;0.282208378;0.813338762
03/09/2009;55389;55888;55339;55707;500;945;1;0.255478745;0.245213328;0.223522895;0.188781456;0.169661205;0.128800254;0.033698847;0.893105929;0.670309654;0.166666667;0.364500091;0.290698773;0.837195099
04/09/2009;55707;56729;55656;56652;500;2148;1;0.141487776;0.234777913;0.213082652;0.174199624;0.169652898;0.127863384;0.014096838;0.715514812;0.928238583;0.333333333;0.361994948;0.292492548;0.828033559
08/09/2009;55707;57855;55656;57855;66;66;0;0.27786075;0.238967839;0.21566705;0.17798227;0.156701225;0.140940208;0;0.384964903;1;0.5;0.508096254;0.232029331;0.668952797
09/09/2009;57844;58089;57534;57910;500;628;1;0.331218377;0.248255076;0.228218491;0.18753025;0.152228018;0.144218724;0.032058685;0.894936988;0.677477477;0.666666667;0.612450258;0.181567945;0.642301178
10/09/2009;57908;58538;57615;58536;-171;-171;0;0.31981432;0.290298907;0.256489649;0.207898148;0.166661503;0.168540576;0.000354367;0.74540366;0.997833153;0.833333333;0.617915436;0.179946919;0.623613246
11/09/2009;58537;58834;58145;58366;500;505;1;0.200812834;0.321969715;0.275549044;0.220394854;0.179461171;0.185317603;0.083163385;0.938729996;0.320754717;0.166666667;0.536596639;0.200292338;0.671758415
14/09/2009;58363;58868;57753;58868;500;396;1;0.108409591;0.333453851;0.311316358;0.248849397;0.202172192;0.210475948;0;0.693513638;1;0.166666667;0.624034768;0.169634328;0.61644019
15/09/2009;58868;59401;58691;59264;500;1146;1;0.133400406;0.292796227;0.349003874;0.283172939;0.23299948;0.213979133;0.023975951;0.843548681;0.807042254;0.333333333;0.719278392;0.091998883;0.598997181
16/09/2009;59265;60526;59265;60411;500;-173;1;0.22394824;0.271364898;0.392649506;0.354459745;0.298517288;0.258170413;0.019743678;0.693038322;0.908802538;0.5;0.857399439;0.013255878;0.520678693
17/09/2009;60409;61027;60116;60236;467;467;0;0.242986843;0.235039817;0.359379234;0.401646853;0.342371714;0.28807835;0.136196703;0.967764034;0.131723381;0.166666667;0.878369498;0.025393698;0.51203777
18/09/2009;60236;60710;60158;60703;225;225;0;0.216153486;0.254304144;0.310150438;0.437439096;0.391133642;0.331009012;0.001196008;0.85472131;0.987318841;0.166666667;0.92883663;0.012649483;0.501748687
21/09/2009;60703;61066;60014;60928;500;555;1;0.172191311;0.247691404;0.276515583;0.440333328;0.435368676;0.376415684;0.023491373;0.757258047;0.868821293;0.333333333;0.919377534;0.016333037;0.512938054
22/09/2009;60938;62017;60938;61493;-993;-993;0;0.127289561;0.266347301;0.294278043;0.414237514;0.467772339;0.429207527;0.088379561;0.853956286;0.514365153;0.5;0.842065585;0.050986261;0.638652243
23/09/2009;61489;61630;60478;60496;-450;-450;0;0.123238431;0.201657152;0.251830266;0.33758526;0.441206288;0.44658156;0.194416281;0.995185387;0.015625;0.166666667;0.736700194;0.114645936;0.66552405
24/09/2009;60496;60978;59600;60046;311;311;0;0.140364544;0.144312212;0.218395983;0.268859893;0.372263063;0.455398961;0.160982277;0.879810551;0.323657475;0.333333333;0.629372979;0.177627409;0.701552118
25/09/2009;60045;60472;59755;60356;500;960;1;0.148349881;0.088599882;0.15836049;0.237548967;0.292048719;0.465510178;0.01993351;0.838872529;0.838214784;0.166666667;0.71175143;0.152835263;0.674785101
28/09/2009;60357;61317;60357;61317;-81;-81;0;0.168809547;0.105350208;0.123849757;0.212209548;0.244804341;0.488854259;0;0.746658754;1;0.333333333;0.71175143;0.152835263;0.689030768
29/09/2009;61316;61599;60750;61235;500;277;1;0.147826206;0.103486009;0.082574831;0.192950366;0.224195203;0.484938693;0.061652103;0.871838499;0.571260306;0.166666667;0.674215487;0.167607911;0.696613917
30/09/2009;61241;61926;60978;61518;-1060;-1060;0;0.174905986;0.118034746;0.095277334;0.153566497;0.196206823;0.457709596;0.068786655;0.857961159;0.569620253;0.166666667;0.620218448;0.186837439;0.740821852
01/10/2009;61519;61519;60306;60459;500;719;1;0.139254386;0.124640367;0.08862073;0.105668401;0.163852889;0.383071506;0.18184072;0.959050742;0.126133553;0.166666667;0.61932856;0.20473425;0.738486235
02/10/2009;60453;61333;59678;61172;500;1191;1;0.100809452;0.113506919;0.090310676;0.065847946;0.116592539;0.30508529;0.027297284;0.60480314;0.902719033;0.166666667;0.605860466;0.214968442;0.67149511
05/10/2009;61178;62460;61178;62369;500;293;1;0.186724862;0.17060898;0.140888818;0.10736017;0.110483076;0.268259781;0.015132784;0.690999951;0.929017161;0.333333333;0.615443509;0.211691077;0.65373448
06/10/2009;62378;63291;62002;62671;-28;-28;0;0.248685082;0.188909979;0.187786777;0.140823272;0.115411335;0.26613041;0.102605656;0.827267101;0.519006982;0.5;0.616182478;0.217269064;0.646580384
07/10/2009;62666;63015;62104;62638;500;1120;1;0.277690451;0.185186479;0.210170531;0.166760338;0.139193864;0.249800379;0.062423728;0.862050877;0.586169045;0.166666667;0.707011776;0.165515385;0.610893381
08/10/2009;62640;63816;62640;63760;299;299;0;0.25652075;0.260228091;0.249888688;0.232213701;0.192908538;0.274568197;0.00910932;0.715759942;0.952380952;0.166666667;0.807103106;0.105966689;0.566919249
09/10/2009;63772;64177;63493;64071;500;571;1;0.207571535;0.309402165;0.279023627;0.292528408;0.245500356;0.286010952;0.017158946;0.85402385;0.84502924;0.333333333;0.808187952;0.104878795;0.570980594
13/10/2009;64075;64646;63967;64646;500;1548;1;0.244402026;0.361612644;0.336483655;0.34281097;0.304407089;0.314407347;0;0.830041189;1;0.5;0.808187952;0.104878795;0.593331443
14/10/2009;64653;66393;64653;66201;500;504;1;0.370941727;0.399865511;0.439481596;0.421055417;0.411937711;0.393341997;0.030080352;0.6216254;0.889655172;0.666666667;0.858875682;0.092499655;0.526261262
15/10/2009;66199;66703;65837;66703;-503;-503;0;0.371127455;0.420810063;0.518731206;0.484906562;0.490056103;0.482803636;0;0.789918363;1;0.833333333;0.927391146;0.06552872;0.508022239
16/10/2009;66703;66703;65499;66200;500;1039;1;0.320441672;0.412527721;0.478633581;0.518376329;0.508358468;0.527438088;0.078805446;0.828653358;0.582225914;0.166666667;1;0.025129058;0.473068928
19/10/2009;66200;67530;66194;67239;-1928;-1928;0;0.269671613;0.41912838;0.463909165;0.560914725;0.543283374;0.594095119;0.044886731;0.748515853;0.782185629;0.166666667;0.98081136;0.0320258;0.511591443
20/10/2009;67231;67231;64076;65303;500;184;1;0.194596288;0.317387101;0.412148001;0.538382535;0.532296121;0.601279241;0.306210538;0.695962609;0.388906498;0.166666667;0.894826986;0.146156064;0.512921694
21/10/2009;65302;67157;65221;65486;500;645;1;0.223503179;0.257785427;0.353698295;0.460223256;0.511388059;0.612392207;0.264651416;0.934519351;0.136880165;0.166666667;0.833993276;0.209693469;0.541670899
22/10/2009;65490;66502;65454;66135;500;-1085;1;0.207901708;0.190922667;0.266107407;0.391522375;0.495559718;0.611611946;0.05755472;0.833378392;0.64980916;0.333333333;0.844124636;0.207784353;0.533985175
23/10/2009;66144;66982;64988;65059;500;30;1;0.242147873;0.166066433;0.217720539;0.339658745;0.412161646;0.573848927;0.30656187;0.982340983;0.03560682;0.166666667;0.698176305;0.324414145;0.605442819
26/10/2009;65056;65901;64501;65086;-1929;-1929;0;0.111716489;0.18522611;0.175142432;0.285441875;0.333258688;0.533525677;0.129872219;0.854560005;0.417857143;0.166666667;0.630171491;0.368608507;0.605586536
27/10/2009;65090;65498;63161;63161;-2999;-2999;0;0.311694074;0.292653885;0.263937578;0.261431111;0.309706957;0.507528178;0.383756682;1;0;0.166666667;0.470973793;0.519077757;0.651144376
28/10/2009;63161;63173;60146;60162;500;3554;1;0.685158186;0.56838568;0.5274498;0.442684034;0.418014595;0.53593136;0.519080514;0.995696584;0.005285761;0.333333333;0.330184219;0.710812497;0.751414993
29/10/2009;60167;63907;60167;63721;500;-2175;1;0.582231691;0.499349989;0.51298278;0.447760571;0.397660452;0.510821678;0.030274473;0.097493354;0.95026738;0.166666667;0.3222669;0.72268298;0.565808921
30/10/2009;63721;64226;60913;61546;500;1104;1;0.553417858;0.545048795;0.559367083;0.514769668;0.449988985;0.48265978;0.451628351;0.833574663;0.1910655;0.166666667;0.259995063;0.868865146;0.567128088
03/11/2009;61539;63237;60724;62643;500;1263;1;0.403053048;0.519911288;0.49635594;0.523231308;0.469377389;0.453456691;0.098346777;0.504301055;0.763629129;0.166666667;0.257040911;0.889826586;0.501665765
04/11/2009;62650;64142;62650;63913;500;909;1;0.448809906;0.436325037;0.476641504;0.493729289;0.471728682;0.437686445;0.037161438;0.680235891;0.846514745;0.333333333;0.32989109;0.784333658;0.497450184
05/11/2009;63907;64830;63700;64816;-354;-354;0;0.357057123;0.425877254;0.459306523;0.47243446;0.457727083;0.425308536;0.002240227;0.721389463;0.987610619;0.5;0.46532542;0.681443424;0.440320241
06/11/2009;64820;65094;63587;64466;500;1739;1;0.386413812;0.399810417;0.404700962;0.408037643;0.429546552;0.409480505;0.10103577;0.779365349;0.583278036;0.166666667;0.454733818;0.698492147;0.425841924
09/11/2009;64475;66236;64475;66214;89;89;0;0.369758993;0.501362316;0.450660441;0.429824285;0.429834281;0.419017939;0.00344603;0.575023099;0.987507098;0.166666667;0.606274151;0.579641804;0.316659455
10/11/2009;66214;66709;65706;66303;500;128;1;0.299852848;0.420035276;0.493769226;0.449323569;0.40387988;0.429264192;0.063509558;0.85430095;0.595214357;0.333333333;0.634509011;0.553621307;0.316590015
11/11/2009;66303;67170;66028;66431;-1979;-1979;0;0.258035426;0.46474708;0.54231208;0.457502683;0.423755792;0.441394914;0.11537717;0.901836548;0.352889667;0.5;0.690688233;0.448390921;0.290277082
12/11/2009;66427;66614;64319;64448;500;874;1;0.285571971;0.336166326;0.399757263;0.45239988;0.416130835;0.43294935;0.348574203;0.967611127;0.05620915;0.166666667;0.69879512;0.381536172;0.282748712
13/11/2009;64452;65788;64229;65326;500;1301;1;0.233121853;0.234789189;0.399538476;0.45582719;0.402467985;0.416319563;0.073350342;0.728270913;0.70365619;0.166666667;0.659535186;0.398426024;0.451830047
16/11/2009;65326;66896;65326;66627;500;774;1;0.25529871;0.218766114;0.312624628;0.484491808;0.430128381;0.423216184;0.041874367;0.68403236;0.82866242;0.333333333;0.761039148;0.23776335;0.411744899
17/11/2009;66632;67409;66232;67406;500;-914;1;0.327841728;0.257744957;0.271504129;0.405090723;0.475044542;0.42727613;0.000461603;0.71817137;0.997451147;0.5;0.798263075;0.199383019;0.469073315
18/11/2009;67430;68060;66494;66516;-187;-187;0;0.330112619;0.212234481;0.232548696;0.408926423;0.483372731;0.44024172;0.240750616;0.994648049;0.014048531;0.166666667;0.66573637;0.27920941;0.553352197
19/11/2009;66514;66564;65547;66327;500;474;1;0.203476862;0.212763781;0.215054575;0.307281617;0.370527597;0.44865607;0.037059899;0.809708313;0.766961652;0.333333333;0.630609562;0.292862044;0.577026262
23/11/2009;66335;67365;66335;66809;500;505;1;0.103901207;0.220598606;0.174160539;0.232181324;0.37236911;0.458446664;0.086314956;0.885195493;0.460194175;0.166666667;0.611014895;0.28709008;0.605394268
24/11/2009;66812;67317;65969;67317;500;598;1;0.123117944;0.242106017;0.193580506;0.206586098;0.288541428;0.48337364;0;0.675973368;1;0.333333333;0.613003736;0.285738908;0.632454213
25/11/2009;67319;67997;67241;67917;-1519;-1519;0;0.173137034;0.182844357;0.230384228;0.218809073;0.238232108;0.517520206;0.012216807;0.838941456;0.894179894;0.5;0.660598362;0.265627253;0.628337067
26/11/2009;67911;67911;66236;66392;500;711;1;0.180337963;0.120692511;0.230505721;0.173239893;0.193608911;0.506896775;0.23729482;0.961978923;0.093134328;0.166666667;0.61924591;0.313430609;0.644458365
27/11/2009;66371;67086;65737;67082;-38;-38;0;0.150911797;0.117853826;0.145527361;0.176724766;0.17772909;0.395099205;0.000618444;0.675561899;0.997034841;0.166666667;0.769023193;0.176998738;0.566173916
30/11/2009;67082;67545;66876;67044;500;1495;1;0.144630025;0.110497083;0.085312689;0.17895549;0.137247448;0.384831885;0.077503987;0.959452421;0.251121076;0.166666667;0.696980645;0.178627364;0.628142636
01/12/2009;67051;68616;67051;68546;500;203;1;0.231561464;0.171271729;0.140736738;0.221010263;0.176817439;0.316945169;0.010591614;0.647081322;0.955271565;0.166666667;0.71713653;0.166361538;0.618237828
02/12/2009;68412;69139;68412;68615;500;-307;1;0.277053367;0.1887703;0.181448975;0.182922755;0.207918534;0.270115518;0.079206068;0.952126791;0.279229711;0.333333333;0.602797331;0.197236885;0.680950101
03/12/2009;68622;69336;68308;68315;500;-712;1;0.216733254;0.188965693;0.186107598;0.152947767;0.223634519;0.245622909;0.15500864;0.99834195;0.006809339;0.166666667;0.601644868;0.163617846;0.68194026
04/12/2009;68316;69361;67328;67604;500;901;1;0.183336385;0.185954962;0.159279332;0.146489701;0.157389946;0.225944127;0.26955389;0.933937918;0.135759961;0.333333333;0.501159012;0.254777683;0.715240283
07/12/2009;67611;68866;67611;68512;-782;-782;0;0.104428803;0.200049619;0.160076566;0.163784945;0.129032136;0.202124618;0.053589888;0.787198976;0.717928287;0.166666667;0.542189689;0.241946332;0.688972098
08/12/2009;68511;68511;67470;67729;500;276;1;0.118251827;0.143909078;0.156069888;0.150367008;0.121717959;0.200870201;0.119750773;0.938121373;0.248799232;0.166666667;0.422600256;0.288900066;0.759241456
09/12/2009;67736;68272;67484;68012;500;707;1;0.094897904;0.116589117;0.156808739;0.126747845;0.125039653;0.20222077;0.039649164;0.874378509;0.670050761;0.166666667;0.386919414;0.299656168;0.768740438
10/12/2009;68021;68912;68021;68728;500;517;1;0.12645975;0.079859213;0.120016929;0.127413311;0.126863681;0.215118619;0.027767089;0.833543302;0.79349046;0.333333333;0.498414498;0.217501298;0.734312982
11/12/2009;68750;69502;68750;69267;500;76;1;0.161052206;0.115630327;0.125108563;0.150763558;0.129506296;0.175437183;0.035187444;0.879224253;0.6875;0.5;0.449137264;0.231055646;0.788905131
14/12/2009;69273;69785;69193;69349;-34;-34;0;0.198291491;0.14437485;0.106418936;0.174691475;0.137935126;0.157014946;0.065206745;0.963600119;0.263513514;0.666666667;0.451110112;0.226233953;0.790016931
15/12/2009;69345;69515;68822;69311;-688;-688;0;0.152019252;0.162505986;0.1233119;0.145517462;0.148254051;0.166162953;0.030526305;0.885837818;0.705627706;0.166666667;0.411367384;0.234050254;0.854016144
16/12/2009;69310;69622;68466;68622;-1551;-1551;0;0.085272511;0.130745615;0.123337706;0.119675087;0.149629105;0.169139098;0.151141199;0.963214489;0.134948097;0.333333333;0.388398083;0.262255692;0.856988226
17/12/2009;68619;68619;66792;67068;-274;-274;0;0.271032153;0.195905405;0.167257024;0.11854124;0.125073377;0.158452817;0.239851632;0.933409957;0.151067323;0.5;0.411363622;0.295522244;0.83958306
18/12/2009;67068;67281;66322;66794;500;-881;1;0.345969994;0.244321533;0.202931053;0.15687319;0.134470439;0.146923847;0.075620187;0.885654227;0.492179353;0.666666667;0.468104769;0.21948172;0.826640509
21/12/2009;66806;67671;65925;65925;500;1478;1;0.394820381;0.336783549;0.28064052;0.220108633;0.177522097;0.171123769;0.274688411;1;0;0.833333333;0.353812239;0.306173446;0.883682299
22/12/2009;65940;67421;65940;67418;171;171;0;0.274418464;0.335922502;0.28471945;0.224022452;0.180784388;0.17019957;0.000461521;0.645256753;0.997974342;0.166666667;0.473079191;0.259400672;0.805179283
23/12/2009;67418;67810;66943;67589;500;311;1;0.176204722;0.306304861;0.287265871;0.224166151;0.179696463;0.171036786;0.033912709;0.845342116;0.745098039;0.333333333;0.485026545;0.257151435;0.797396013
28/12/2009;67591;68277;67591;67902;394;394;0;0.214545901;0.25769694;0.27958487;0.22135391;0.178793117;0.150335048;0.057278935;0.925887171;0.45335277;0.5;0.430877408;0.268722895;0.822148993
29/12/2009;67902;68309;67902;68296;311;311;0;0.250346103;0.202987861;0.255017226;0.221516043;0.17790938;0.143398989;0.001974214;0.906649527;0.968058968;0.666666667;0.47554175;0.255700139;0.829500399
